date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1987-11-06T00:00:00,Los Angeles Clippers,Larry Drew,Starter,40.66666666666666,5,14,0.35700000000000004,1,3,0.33299999999999996,3,3,1.0,0,6,6,5,0,0,3,1,14,
1987-11-06T00:00:00,New Jersey Nets,John Bagley,Reserve,20.33333333333333,1,6,0.16699999999999998,0,1,0.0,4,4,1.0,1,0,1,4,0,0,1,0,6,
1987-11-06T00:00:00,New Jersey Nets,Chris Engler,Reserve,12.2,0,1,0.0,0,0,,1,2,0.5,0,5,5,0,0,0,0,2,1,
1987-11-06T00:00:00,New Jersey Nets,Ben Coleman,Reserve,9.15,1,3,0.33299999999999996,0,0,,2,3,0.667,2,1,3,0,0,1,2,3,4,
1987-11-06T00:00:00,New Jersey Nets,Dallas Comegys,Reserve,1.0166666666666666,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
1987-11-06T00:00:00,Indiana Pacers,Steve Stipanovich,Starter,30.5,3,7,0.429,0,0,,2,4,0.5,3,3,6,2,0,4,2,3,8,
1987-11-06T00:00:00,Indiana Pacers,Vern Fleming,Starter,28.466666666666665,3,10,0.3,0,0,,1,2,0.5,0,2,2,5,1,0,4,4,7,
1987-11-06T00:00:00,Indiana Pacers,John Long,Starter,22.36666666666667,6,11,0.545,2,2,1.0,0,0,,2,0,2,1,2,0,2,3,14,
1987-11-06T00:00:00,Indiana Pacers,Herb Williams,Starter,22.36666666666667,5,8,0.625,0,0,,2,2,1.0,1,11,12,2,0,1,3,5,12,
1987-11-06T00:00:00,Indiana Pacers,Wayman Tisdale,Reserve,39.65,8,20,0.4,0,0,,0,0,,4,4,8,4,1,0,1,2,16,
1987-11-06T00:00:00,Indiana Pacers,Reggie Miller,Reserve,26.43333333333333,4,6,0.667,1,2,0.5,1,1,1.0,1,0,1,2,3,1,4,1,10,
1987-11-06T00:00:00,Indiana Pacers,Ron Anderson,Reserve,23.38333333333333,2,4,0.5,0,0,,0,0,,0,0,0,2,0,0,0,1,4,
1987-11-06T00:00:00,Indiana Pacers,Scott Skiles,Reserve,20.33333333333333,1,3,0.33299999999999996,0,1,0.0,1,1,1.0,0,2,2,1,0,0,2,3,3,
1987-11-06T00:00:00,Philadelphia 76ers,Charles Barkley,Starter,40.66666666666666,10,13,0.769,1,1,1.0,8,9,0.889,5,4,9,7,0,2,3,2,29,
1987-11-06T00:00:00,Dallas Mavericks,Mark Aguirre,Starter,38.63333333333333,11,24,0.45799999999999996,0,1,0.0,9,13,0.6920000000000001,3,2,5,3,2,2,4,1,31,
1987-11-06T00:00:00,Dallas Mavericks,Rolando Blackman,Starter,37.61666666666667,3,11,0.273,0,0,,11,13,0.846,1,2,3,5,2,0,1,1,17,
1987-11-06T00:00:00,Dallas Mavericks,Derek Harper,Starter,35.583333333333336,5,18,0.278,1,3,0.33299999999999996,3,4,0.75,1,6,7,3,2,1,1,4,14,
1987-11-06T00:00:00,Dallas Mavericks,James Donaldson,Starter,30.5,2,9,0.222,0,0,,0,1,0.0,9,4,13,0,0,1,0,4,4,
1987-11-06T00:00:00,Dallas Mavericks,Sam Perkins,Starter,29.48333333333333,2,9,0.222,0,1,0.0,3,6,0.5,1,6,7,2,1,0,1,5,7,
1987-11-06T00:00:00,Dallas Mavericks,Roy Tarpley,Reserve,26.43333333333333,4,11,0.364,0,0,,0,0,,3,7,10,1,0,3,2,3,8,
1987-11-06T00:00:00,Dallas Mavericks,Uwe Blab,Reserve,16.266666666666666,1,3,0.33299999999999996,0,0,,0,0,,2,1,3,1,0,0,1,3,2,
1987-11-06T00:00:00,Dallas Mavericks,Detlef Schrempf,Reserve,15.25,2,4,0.5,0,0,,2,2,1.0,0,1,1,0,1,0,2,3,6,
1987-11-06T00:00:00,Los Angeles Lakers,Jeff Lamp,Reserve,3.05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
1987-11-06T00:00:00,Atlanta Hawks,Mike McGee,Reserve,17.283333333333335,5,11,0.455,0,4,0.0,0,2,0.0,1,2,3,4,3,0,0,0,10,
1987-11-06T00:00:00,Atlanta Hawks,Spud Webb,Reserve,13.216666666666667,3,5,0.6,0,0,,2,3,0.667,1,1,2,10,0,0,2,5,8,
1987-11-06T00:00:00,Atlanta Hawks,Antoine Carr,Reserve,11.183333333333335,1,1,1.0,0,0,,1,2,0.5,0,0,0,2,0,1,2,3,3,
1987-11-06T00:00:00,New Jersey Nets,Jamie Waller,Reserve,20.33333333333333,4,9,0.444,0,1,0.0,2,4,0.5,3,1,4,1,3,1,2,1,10,
1987-11-06T00:00:00,Atlanta Hawks,John Battle,Reserve,2.033333333333333,2,2,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,
1987-11-06T00:00:00,New Jersey Nets,Pearl Washington,Starter,28.466666666666665,2,9,0.222,0,0,,2,2,1.0,4,0,4,8,1,0,3,2,6,
