date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1997-10-31T00:00:00,Chicago Bulls,Michael Jordan,Starter,42.7,7,23,0.304,0,0,,16,21,0.762,1,5,6,4,2,1,3,2,30,-8.0
1997-10-31T00:00:00,Atlanta Hawks,Dikembe Mutombo,Starter,27.45,4,7,0.5710000000000001,0,0,,5,5,1.0,2,10,12,0,0,1,4,3,13,-2.0
1997-10-31T00:00:00,Atlanta Hawks,Christian Laettner,Starter,31.516666666666666,4,8,0.5,0,0,,0,0,,1,5,6,5,2,2,2,5,8,13.0
1997-10-31T00:00:00,Atlanta Hawks,Tyrone Corbin,Starter,37.61666666666667,7,11,0.636,0,0,,2,4,0.5,0,3,3,1,0,0,2,4,16,7.0
1997-10-31T00:00:00,Atlanta Hawks,Steve Smith,Starter,38.63333333333333,7,13,0.5379999999999999,0,2,0.0,8,8,1.0,3,2,5,2,0,1,4,5,22,14.0
1997-10-31T00:00:00,Minnesota Timberwolves,DeJuan Wheat,Reserve,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2.0
1997-10-31T00:00:00,Minnesota Timberwolves,Reggie Jordan,Reserve,7.116666666666666,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,3,0,5.0
1997-10-31T00:00:00,Atlanta Hawks,Alan Henderson,Reserve,21.35,8,12,0.667,0,0,,4,6,0.667,3,5,8,0,1,1,1,1,20,-7.0
1997-10-31T00:00:00,Minnesota Timberwolves,Stanley Roberts,Reserve,9.15,1,4,0.25,0,0,,2,4,0.5,1,2,3,0,0,1,0,0,4,-2.0
1997-10-31T00:00:00,New Jersey Nets,Michael Cage,Reserve,17.283333333333335,3,5,0.6,0,0,,2,4,0.5,4,5,9,0,0,0,1,3,8,19.0
