date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1991-11-01T00:00:00,Chicago Bulls,Will Perdue,Reserve,10.166666666666666,2,6,0.33299999999999996,0,0,,0,0,,2,3,5,1,0,1,0,0,4,
1991-11-01T00:00:00,Chicago Bulls,Cliff Levingston,Reserve,15.25,2,3,0.667,0,0,,0,0,,3,2,5,5,0,1,1,4,4,
1991-11-01T00:00:00,Los Angeles Clippers,Ron Harper,Starter,37.61666666666667,7,18,0.389,3,7,0.429,0,2,0.0,1,9,10,8,3,0,5,4,17,
1991-11-01T00:00:00,Minnesota Timberwolves,Tellis Frank,Reserve,17.283333333333335,6,8,0.75,0,0,,1,1,1.0,2,5,7,1,2,2,3,5,13,
1991-11-01T00:00:00,Minnesota Timberwolves,Scott Brooks,Reserve,9.15,1,3,0.33299999999999996,0,0,,1,1,1.0,0,0,0,0,0,0,0,0,3,
1991-11-01T00:00:00,Minnesota Timberwolves,Tod Murphy,Reserve,7.116666666666666,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,1,1,0,
1991-11-01T00:00:00,Philadelphia 76ers,Dave Hoppen,Reserve,5.083333333333333,2,2,1.0,0,0,,1,2,0.5,0,1,1,0,0,0,0,0,5,
1991-11-01T00:00:00,Chicago Bulls,Scottie Pippen,Starter,37.61666666666667,9,15,0.6,0,2,0.0,5,5,1.0,1,7,8,6,4,0,6,3,23,
1991-11-01T00:00:00,Chicago Bulls,Michael Jordan,Starter,30.5,11,18,0.611,0,3,0.0,4,6,0.667,1,4,5,4,3,1,2,2,26,
1991-11-01T00:00:00,Chicago Bulls,Horace Grant,Starter,27.45,7,8,0.875,0,0,,1,1,1.0,3,4,7,2,1,1,1,4,15,
1991-11-01T00:00:00,Chicago Bulls,Bill Cartwright,Starter,25.41666666666667,2,7,0.28600000000000003,0,0,,0,0,,0,6,6,2,0,1,1,1,4,
1991-11-01T00:00:00,Chicago Bulls,John Paxson,Starter,24.4,3,7,0.429,0,1,0.0,0,0,,0,2,2,9,1,0,0,0,6,
1991-11-01T00:00:00,Chicago Bulls,B.J. Armstrong,Reserve,24.4,5,9,0.556,0,1,0.0,0,0,,1,1,2,3,0,0,0,1,10,
1991-11-01T00:00:00,Chicago Bulls,Stacey King,Reserve,23.38333333333333,3,8,0.375,0,0,,0,0,,1,5,6,2,1,0,4,3,6,
1991-11-01T00:00:00,Chicago Bulls,Craig Hodges,Reserve,15.25,4,6,0.667,0,0,,2,2,1.0,0,0,0,3,0,0,0,0,10,
1991-11-01T00:00:00,New York Knicks,Xavier McDaniel,Starter,33.55,5,14,0.35700000000000004,0,0,,1,3,0.33299999999999996,2,5,7,1,1,0,1,3,11,
1991-11-01T00:00:00,New York Knicks,Gerald Wilkins,Starter,23.38333333333333,6,16,0.375,0,0,,2,2,1.0,2,0,2,1,0,0,0,5,14,
1991-11-01T00:00:00,New York Knicks,Mark Jackson,Starter,20.33333333333333,2,6,0.33299999999999996,0,0,,0,0,,0,2,2,6,1,0,3,1,4,
1991-11-01T00:00:00,New York Knicks,Charles Oakley,Starter,18.3,2,3,0.667,0,0,,0,0,,3,7,10,0,0,0,1,2,4,
1991-11-01T00:00:00,New York Knicks,John Starks,Reserve,31.516666666666666,4,10,0.4,1,3,0.33299999999999996,5,10,0.5,0,1,1,1,0,0,1,5,14,
1991-11-01T00:00:00,New York Knicks,Anthony Mason,Reserve,31.516666666666666,4,8,0.5,0,0,,2,3,0.667,3,4,7,3,0,2,0,0,10,
1991-11-01T00:00:00,New York Knicks,Greg Anthony,Reserve,28.466666666666665,3,9,0.33299999999999996,1,3,0.33299999999999996,0,0,,1,0,1,2,1,0,5,4,7,
1991-11-01T00:00:00,New York Knicks,Kiki Vandeweghe,Reserve,15.25,1,5,0.2,0,1,0.0,0,0,,0,1,1,2,0,0,0,2,2,
1991-11-01T00:00:00,New York Knicks,Tim McCormick,Reserve,3.05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,
1991-11-01T00:00:00,Detroit Pistons,William Bedford,Reserve,22.36666666666667,4,6,0.667,0,0,,0,0,,1,8,9,1,0,2,0,0,8,
1991-11-01T00:00:00,Detroit Pistons,Lance Blanks,Reserve,1.0166666666666666,1,1,1.0,0,0,,0,0,,0,0,0,1,0,0,0,1,2,
1991-11-01T00:00:00,Detroit Pistons,Charles Thomas,Reserve,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
1991-11-01T00:00:00,Boston Celtics,Larry Robinson,Reserve,6.1,1,5,0.2,0,0,,0,0,,2,0,2,1,0,0,1,3,2,
1991-11-01T00:00:00,Cleveland Cavaliers,Brad Daugherty,Starter,39.65,9,14,0.643,0,0,,5,6,0.833,4,10,14,2,0,1,5,2,23,
1991-11-01T00:00:00,Los Angeles Clippers,Loy Vaught,Starter,40.66666666666666,5,11,0.455,0,0,,0,0,,3,17,20,0,2,1,3,3,10,
1991-11-01T00:00:00,Los Angeles Clippers,Tony Brown,Reserve,21.35,1,5,0.2,0,1,0.0,2,2,1.0,0,1,1,2,2,0,2,4,4,
1991-11-01T00:00:00,Los Angeles Clippers,Elliot Perry,Reserve,9.15,1,1,1.0,0,0,,0,0,,0,1,1,2,3,0,6,0,2,
1991-11-01T00:00:00,Sacramento Kings,Spud Webb,Starter,42.7,9,20,0.45,0,1,0.0,9,11,0.818,0,6,6,8,1,1,2,1,27,
1991-11-01T00:00:00,Sacramento Kings,Lionel Simmons,Starter,40.66666666666666,6,22,0.273,0,1,0.0,3,6,0.5,2,6,8,12,3,3,4,1,15,
1991-11-01T00:00:00,Sacramento Kings,Randy Brown,Reserve,18.3,6,6,1.0,0,0,,0,0,,2,0,2,0,3,0,2,3,12,
1991-11-01T00:00:00,Sacramento Kings,Pete Chilcutt,Reserve,17.283333333333335,1,5,0.2,0,0,,0,0,,0,4,4,0,0,0,1,0,2,
1991-11-01T00:00:00,Sacramento Kings,Jim Les,Reserve,6.1,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,2,1,0,
1991-11-01T00:00:00,Dallas Mavericks,Donald Hodge,Reserve,8.133333333333333,3,4,0.75,0,0,,0,2,0.0,0,1,1,0,0,0,1,1,6,
1991-11-01T00:00:00,Dallas Mavericks,Herb Williams,Reserve,8.133333333333333,1,3,0.33299999999999996,0,0,,0,0,,0,0,0,0,0,0,0,2,2,
1991-11-01T00:00:00,San Antonio Spurs,Sean Elliott,Starter,33.55,9,13,0.6920000000000001,1,1,1.0,0,0,,1,3,4,7,1,1,0,0,19,
1991-11-01T00:00:00,San Antonio Spurs,Willie Anderson,Starter,28.466666666666665,3,8,0.375,0,1,0.0,4,4,1.0,0,1,1,7,1,1,1,3,10,
1991-11-01T00:00:00,San Antonio Spurs,Terry Cummings,Starter,27.45,8,13,0.615,0,1,0.0,6,6,1.0,4,12,16,1,1,1,1,2,22,
1991-11-01T00:00:00,San Antonio Spurs,Avery Johnson,Starter,27.45,6,9,0.667,0,0,,1,1,1.0,0,1,1,7,1,0,2,1,13,
1991-11-01T00:00:00,San Antonio Spurs,David Robinson,Starter,22.36666666666667,10,15,0.667,0,0,,4,4,1.0,0,6,6,2,1,3,1,5,24,
1991-11-01T00:00:00,San Antonio Spurs,Tom Garrick,Reserve,25.41666666666667,4,5,0.8,0,0,,2,2,1.0,0,1,1,4,2,1,2,1,10,
1991-11-01T00:00:00,San Antonio Spurs,Antoine Carr,Reserve,23.38333333333333,3,7,0.429,0,0,,5,6,0.833,3,4,7,1,0,2,1,2,11,
1991-11-01T00:00:00,Seattle SuperSonics,Derrick McKey,Starter,39.65,8,15,0.5329999999999999,0,1,0.0,4,4,1.0,2,5,7,1,1,2,6,4,20,
1991-11-01T00:00:00,Seattle SuperSonics,Michael Cage,Starter,32.53333333333333,4,5,0.8,0,0,,2,3,0.667,6,7,13,0,2,0,1,4,10,
1991-11-01T00:00:00,Seattle SuperSonics,Ricky Pierce,Starter,31.516666666666666,8,17,0.47100000000000003,0,1,0.0,9,10,0.9,1,2,3,2,0,0,3,3,25,
1991-11-01T00:00:00,Seattle SuperSonics,Nate McMillan,Starter,5.083333333333333,1,2,0.5,0,1,0.0,0,0,,0,2,2,0,1,0,0,0,2,
1991-11-01T00:00:00,Seattle SuperSonics,Eddie Johnson,Reserve,32.53333333333333,2,7,0.28600000000000003,0,0,,1,4,0.25,0,4,4,3,1,0,1,1,5,
1991-11-01T00:00:00,Seattle SuperSonics,Dana Barros,Reserve,24.4,2,9,0.222,1,4,0.25,2,2,1.0,0,1,1,0,0,0,2,1,7,
1991-11-01T00:00:00,Seattle SuperSonics,Bart Kofoed,Reserve,19.316666666666666,1,1,1.0,0,0,,1,2,0.5,0,0,0,1,0,0,1,3,3,
1991-11-01T00:00:00,Seattle SuperSonics,Gary Payton,Reserve,18.3,5,12,0.41700000000000004,0,0,,0,0,,2,1,3,7,1,0,2,2,10,
1991-11-01T00:00:00,Portland Trail Blazers,Danny Ainge,Reserve,19.316666666666666,5,11,0.455,0,3,0.0,0,0,,0,1,1,3,1,0,0,0,10,
1991-11-01T00:00:00,Portland Trail Blazers,Danny Young,Reserve,6.1,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,
1991-11-01T00:00:00,San Antonio Spurs,Sidney Green,Reserve,19.316666666666666,2,7,0.28600000000000003,0,0,,3,4,0.75,2,5,7,0,0,0,1,2,7,
1991-11-01T00:00:00,San Antonio Spurs,Greg Sutton,Reserve,18.3,4,9,0.444,1,4,0.25,3,3,1.0,0,0,0,5,0,0,0,4,12,
1991-11-01T00:00:00,San Antonio Spurs,Sean Higgins,Reserve,7.116666666666666,2,3,0.667,0,0,,3,3,1.0,0,1,1,2,1,0,1,1,7,
1991-11-01T00:00:00,San Antonio Spurs,Paul Pressey,Reserve,6.1,1,1,1.0,0,0,,0,0,,1,0,1,2,0,0,0,0,2,
1991-11-01T00:00:00,San Antonio Spurs,Tom Copa,Reserve,5.083333333333333,1,3,0.33299999999999996,0,0,,1,1,1.0,1,1,2,0,0,0,0,3,3,
1991-11-01T00:00:00,Sacramento Kings,Anthony Bonner,Reserve,38.63333333333333,7,12,0.583,0,0,,3,6,0.5,6,8,14,0,1,0,4,2,17,
1991-11-01T00:00:00,Minnesota Timberwolves,Randy Breuer,Reserve,18.3,3,8,0.375,0,0,,0,0,,1,1,2,3,2,1,0,2,6,
1991-11-01T00:00:00,Sacramento Kings,Wayman Tisdale,Starter,17.283333333333335,1,7,0.14300000000000002,0,0,,0,0,,1,5,6,1,0,0,2,2,2,
1991-11-01T00:00:00,Sacramento Kings,Duane Causwell,Starter,32.53333333333333,4,8,0.5,0,0,,5,6,0.833,4,4,8,3,3,1,1,5,13,
1991-11-01T00:00:00,Dallas Mavericks,Terry Davis,Starter,26.43333333333333,5,7,0.7140000000000001,0,0,,3,5,0.6,1,4,5,2,0,1,1,3,13,
1991-11-01T00:00:00,Dallas Mavericks,Derek Harper,Starter,25.41666666666667,5,9,0.556,0,1,0.0,2,3,0.667,2,1,3,2,0,1,0,3,12,
1991-11-01T00:00:00,Dallas Mavericks,Rolando Blackman,Starter,25.41666666666667,3,7,0.429,0,0,,1,2,0.5,0,1,1,2,1,1,1,0,7,
1991-11-01T00:00:00,Dallas Mavericks,James Donaldson,Starter,19.316666666666666,6,10,0.6,0,0,,0,0,,0,2,2,1,1,1,0,0,12,
1991-11-01T00:00:00,Dallas Mavericks,Fat Lever,Reserve,27.45,8,14,0.5710000000000001,0,1,0.0,1,2,0.5,0,1,1,3,1,0,4,2,17,
1991-11-01T00:00:00,Dallas Mavericks,Brad Davis,Reserve,26.43333333333333,1,3,0.33299999999999996,0,1,0.0,4,6,0.667,0,2,2,6,2,0,3,2,6,
1991-11-01T00:00:00,Dallas Mavericks,Randy White,Reserve,25.41666666666667,3,9,0.33299999999999996,0,1,0.0,4,4,1.0,0,4,4,0,0,0,0,5,10,
1991-11-01T00:00:00,Dallas Mavericks,Mike Iuzzolino,Reserve,12.2,1,4,0.25,0,1,0.0,0,0,,0,0,0,2,0,0,0,3,2,
1991-11-01T00:00:00,Dallas Mavericks,João Vianna,Reserve,9.15,1,2,0.5,0,0,,0,0,,0,0,0,2,0,0,1,3,2,
1991-11-01T00:00:00,Phoenix Suns,Kevin Johnson,Starter,30.5,7,9,0.778,0,0,,0,2,0.0,1,4,5,9,3,0,2,4,14,
1991-11-01T00:00:00,Phoenix Suns,Tom Chambers,Starter,25.41666666666667,1,8,0.125,0,1,0.0,4,5,0.8,1,5,6,0,3,0,1,3,6,
1991-11-01T00:00:00,Phoenix Suns,Andrew Lang,Starter,24.4,0,1,0.0,0,0,,2,2,1.0,1,7,8,0,0,3,1,5,2,
1991-11-01T00:00:00,Phoenix Suns,Cedric Ceballos,Reserve,29.48333333333333,1,9,0.111,0,1,0.0,0,0,,1,1,2,1,2,0,3,3,2,
1991-11-01T00:00:00,Phoenix Suns,Mark West,Reserve,23.38333333333333,4,6,0.667,0,0,,0,0,,4,2,6,0,0,0,1,3,8,
1991-11-01T00:00:00,Phoenix Suns,Tim Perry,Reserve,22.36666666666667,3,7,0.429,0,0,,3,3,1.0,1,2,3,2,0,1,1,3,9,
1991-11-01T00:00:00,Phoenix Suns,Kurt Rambis,Reserve,7.116666666666666,0,1,0.0,0,0,,0,0,,0,5,5,0,0,1,0,1,0,
1991-11-01T00:00:00,Phoenix Suns,Ed Nealy,Reserve,3.05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
1991-11-01T00:00:00,Seattle SuperSonics,Benoit Benjamin,Starter,40.66666666666666,5,18,0.278,0,0,,3,5,0.6,4,8,12,3,0,2,2,2,13,
1991-11-01T00:00:00,Orlando Magic,Morlon Wiley,Reserve,8.133333333333333,1,5,0.2,0,1,0.0,0,0,,1,0,1,1,2,0,1,2,2,
1991-11-01T00:00:00,Cleveland Cavaliers,Steve Kerr,Reserve,6.1,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,1,0,0,
1991-11-01T00:00:00,Portland Trail Blazers,Buck Williams,Starter,40.66666666666666,7,9,0.778,0,0,,3,6,0.5,3,5,8,4,0,0,4,4,17,
1991-11-01T00:00:00,Portland Trail Blazers,Clyde Drexler,Starter,37.61666666666667,14,20,0.7,1,1,1.0,2,2,1.0,1,6,7,7,0,0,2,5,31,
1991-11-01T00:00:00,Portland Trail Blazers,Terry Porter,Starter,36.6,3,7,0.429,0,1,0.0,12,13,0.9229999999999999,1,1,2,6,2,0,3,0,18,
1991-11-01T00:00:00,Portland Trail Blazers,Jerome Kersey,Starter,28.466666666666665,7,13,0.5379999999999999,0,0,,2,2,1.0,4,1,5,5,3,1,0,3,16,
1991-11-01T00:00:00,Portland Trail Blazers,Kevin Duckworth,Starter,24.4,4,14,0.28600000000000003,0,0,,1,4,0.25,3,1,4,1,0,0,1,3,9,
1991-11-01T00:00:00,Portland Trail Blazers,Clifford Robinson,Reserve,29.48333333333333,6,10,0.6,0,0,,3,4,0.75,2,6,8,1,1,1,0,3,15,
1991-11-01T00:00:00,Portland Trail Blazers,Mark Bryant,Reserve,21.35,0,6,0.0,0,0,,1,2,0.5,2,1,3,1,1,0,0,2,1,
1991-11-01T00:00:00,Sacramento Kings,Bob Hansen,Starter,30.5,3,6,0.5,0,2,0.0,0,0,,1,1,2,1,1,0,0,3,6,
1991-11-01T00:00:00,Minnesota Timberwolves,Gerald Glass,Reserve,31.516666666666666,7,12,0.583,0,0,,3,4,0.75,2,1,3,1,0,1,0,2,17,
1991-11-01T00:00:00,Los Angeles Clippers,Danny Manning,Starter,35.583333333333336,7,18,0.389,0,0,,0,0,,2,4,6,1,2,4,3,6,14,
1991-11-01T00:00:00,Minnesota Timberwolves,Tyrone Corbin,Starter,28.466666666666665,3,9,0.33299999999999996,0,0,,4,4,1.0,0,2,2,3,1,1,2,3,10,
1991-11-01T00:00:00,Minnesota Timberwolves,Sam Mitchell,Starter,27.45,4,9,0.444,0,0,,0,0,,6,3,9,1,0,0,2,2,8,
1991-11-01T00:00:00,Los Angeles Lakers,Terry Teagle,Reserve,12.2,2,8,0.25,0,0,,0,0,,1,0,1,0,0,0,1,1,4,
1991-11-01T00:00:00,Houston Rockets,Otis Thorpe,Starter,52.86666666666667,12,18,0.667,0,0,,9,11,0.818,2,6,8,1,2,0,3,5,33,
1991-11-01T00:00:00,Houston Rockets,Hakeem Olajuwon,Starter,49.81666666666667,12,21,0.5710000000000001,0,0,,5,6,0.833,7,11,18,2,5,0,8,6,29,
1991-11-01T00:00:00,Charlotte Hornets,Kendall Gill,Starter,30.5,6,10,0.6,0,0,,6,8,0.75,0,0,0,2,1,0,1,4,18,
1991-11-01T00:00:00,Charlotte Hornets,Larry Johnson,Starter,26.43333333333333,4,8,0.5,0,0,,6,6,1.0,0,3,3,2,0,2,1,4,14,
1991-11-01T00:00:00,Charlotte Hornets,Rex Chapman,Starter,24.4,5,14,0.35700000000000004,0,3,0.0,1,3,0.33299999999999996,1,2,3,3,0,1,1,2,11,
1991-11-01T00:00:00,Charlotte Hornets,Dell Curry,Reserve,29.48333333333333,8,14,0.5710000000000001,0,0,,5,6,0.833,3,2,5,1,1,1,3,2,21,
1991-11-01T00:00:00,Charlotte Hornets,Muggsy Bogues,Reserve,28.466666666666665,3,6,0.5,1,1,1.0,2,4,0.5,0,3,3,3,1,0,1,2,9,
1991-11-01T00:00:00,Charlotte Hornets,Kenny Gattison,Reserve,27.45,2,9,0.222,0,0,,2,4,0.5,3,15,18,2,1,0,1,2,6,
1991-11-01T00:00:00,Charlotte Hornets,Eric Leckner,Reserve,6.1,1,4,0.25,0,0,,0,0,,2,0,2,0,0,0,1,0,2,
1991-11-01T00:00:00,Charlotte Hornets,Greg Grant,Reserve,3.05,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,
1991-11-01T00:00:00,Charlotte Hornets,Anthony Frederick,Reserve,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
1991-11-01T00:00:00,Los Angeles Lakers,Elden Campbell,Reserve,30.5,3,10,0.3,0,0,,3,5,0.6,4,3,7,0,1,4,1,2,9,
1991-11-01T00:00:00,Washington Bullets,Pervis Ellison,Starter,34.56666666666667,6,11,0.545,0,1,0.0,6,9,0.667,3,9,12,2,1,1,4,5,18,
1991-11-01T00:00:00,Washington Bullets,Charles Jones,Starter,24.4,2,4,0.5,0,0,,0,0,,3,5,8,1,1,0,3,5,4,
1991-11-01T00:00:00,Washington Bullets,David Wingate,Reserve,29.48333333333333,5,12,0.41700000000000004,0,0,,0,1,0.0,2,1,3,2,1,0,3,6,10,
1991-11-01T00:00:00,Washington Bullets,Tom Hammonds,Reserve,15.25,6,11,0.545,0,0,,2,2,1.0,2,1,3,0,0,0,1,5,14,
1991-11-01T00:00:00,Washington Bullets,Greg Foster,Reserve,13.216666666666667,2,3,0.667,0,0,,0,0,,1,2,3,2,0,0,0,0,4,
1991-11-01T00:00:00,Washington Bullets,Ledell Eackles,Reserve,9.15,1,4,0.25,0,0,,1,2,0.5,0,0,0,1,0,0,0,2,3,
1991-11-01T00:00:00,Washington Bullets,Albert King,Reserve,4.066666666666666,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,0,2,
1991-11-01T00:00:00,Indiana Pacers,Micheal Williams,Starter,42.7,4,12,0.33299999999999996,0,1,0.0,4,6,0.667,0,4,4,8,4,2,5,5,12,
1991-11-01T00:00:00,Utah Jazz,Jeff Malone,Starter,39.65,9,16,0.563,0,0,,7,9,0.778,1,3,4,3,1,0,0,2,25,
1991-11-01T00:00:00,Utah Jazz,John Stockton,Starter,37.61666666666667,7,9,0.778,1,1,1.0,6,6,1.0,0,6,6,12,4,0,5,3,21,
1991-11-01T00:00:00,Utah Jazz,Mark Eaton,Starter,34.56666666666667,2,2,1.0,0,0,,2,3,0.667,2,5,7,1,0,6,5,4,6,
1991-11-01T00:00:00,Utah Jazz,Blue Edwards,Starter,24.4,5,9,0.556,0,0,,2,2,1.0,1,1,2,2,0,0,2,4,12,
1991-11-01T00:00:00,Utah Jazz,Thurl Bailey,Reserve,29.48333333333333,2,6,0.33299999999999996,0,0,,2,2,1.0,0,5,5,2,0,0,2,1,6,
1991-11-01T00:00:00,Utah Jazz,Mike Brown,Reserve,20.33333333333333,1,4,0.25,0,0,,1,2,0.5,3,2,5,0,0,0,2,4,3,
1991-11-01T00:00:00,Washington Bullets,A.J. English,Starter,25.41666666666667,4,10,0.4,0,0,,5,6,0.833,2,1,3,2,0,0,1,4,13,
1991-11-01T00:00:00,Los Angeles Lakers,A.C. Green,Reserve,46.76666666666666,10,17,0.588,0,0,,8,13,0.615,10,6,16,2,1,0,2,2,28,
1991-11-01T00:00:00,Los Angeles Lakers,Sam Perkins,Starter,12.2,2,3,0.667,0,1,0.0,1,2,0.5,0,2,2,1,0,0,1,1,5,
1991-11-01T00:00:00,Los Angeles Lakers,Vlade Divac,Starter,33.55,2,4,0.5,0,0,,1,2,0.5,4,8,12,1,2,2,6,6,5,
1991-11-01T00:00:00,Milwaukee Bucks,Dale Ellis,Starter,33.55,10,16,0.625,1,4,0.25,3,4,0.75,3,1,4,1,0,0,2,2,24,
1991-11-01T00:00:00,Los Angeles Lakers,James Worthy,Starter,53.88333333333333,14,28,0.5,3,3,1.0,6,6,1.0,2,2,4,7,2,1,7,2,37,
1991-11-01T00:00:00,Los Angeles Lakers,Byron Scott,Starter,46.76666666666666,9,19,0.474,0,1,0.0,6,6,1.0,2,3,5,2,1,1,1,3,24,
1991-11-01T00:00:00,Charlotte Hornets,Johnny Newman,Starter,34.56666666666667,4,10,0.4,1,1,1.0,5,6,0.833,2,3,5,4,3,0,0,6,14,
1991-11-01T00:00:00,Charlotte Hornets,J.R. Reid,Starter,32.53333333333333,4,9,0.444,0,0,,5,8,0.625,0,5,5,2,1,1,2,3,13,
1991-11-01T00:00:00,Washington Bullets,Harvey Grant,Starter,45.75,5,16,0.313,0,0,,8,8,1.0,4,4,8,3,3,4,1,4,18,
1991-11-01T00:00:00,Washington Bullets,Michael Adams,Starter,42.7,9,22,0.409,1,7,0.14300000000000002,4,5,0.8,1,3,4,13,9,1,4,2,23,
1991-11-01T00:00:00,Utah Jazz,Karl Malone,Starter,40.66666666666666,14,19,0.737,0,1,0.0,7,12,0.583,4,9,13,3,3,1,5,3,35,
1991-11-01T00:00:00,Philadelphia 76ers,Charles Barkley,Starter,32.53333333333333,9,12,0.75,0,1,0.0,0,0,,2,8,10,1,0,0,2,0,18,
1991-11-01T00:00:00,Golden State Warriors,Šarūnas Marčiulionis,Starter,37.61666666666667,4,11,0.364,0,0,,6,8,0.75,3,3,6,7,1,0,2,2,14,
1991-11-01T00:00:00,Golden State Warriors,Tim Hardaway,Starter,34.56666666666667,9,15,0.6,2,5,0.4,5,6,0.833,1,2,3,3,2,0,2,3,25,
