date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1985-10-25T00:00:00,Cleveland Cavaliers,Roy Hinson,Starter,40.66666666666666,6,17,0.353,0,0,,9,12,0.75,3,3,6,1,1,3,3,2,21,
1985-10-25T00:00:00,Atlanta Hawks,Kevin Willis,Starter,22.36666666666667,6,19,0.316,0,0,,1,3,0.33299999999999996,3,5,8,0,0,0,1,3,13,
1985-10-25T00:00:00,Atlanta Hawks,Randy Wittman,Reserve,24.4,3,6,0.5,0,1,0.0,0,0,,2,1,3,3,0,0,0,0,6,
1985-10-25T00:00:00,Atlanta Hawks,Scott Hastings,Reserve,23.38333333333333,2,7,0.28600000000000003,0,0,,0,0,,2,3,5,1,2,0,1,0,4,
1985-10-25T00:00:00,Atlanta Hawks,Lorenzo Charles,Reserve,10.166666666666666,2,3,0.667,0,0,,0,0,,0,1,1,0,0,0,0,0,4,
1985-10-25T00:00:00,Utah Jazz,Adrian Dantley,Starter,36.6,9,15,0.6,0,0,,14,18,0.778,1,1,2,2,1,0,5,3,32,
1985-10-25T00:00:00,Utah Jazz,Mark Eaton,Starter,36.6,6,6,1.0,0,0,,0,1,0.0,2,8,10,0,0,4,2,5,12,
1985-10-25T00:00:00,Atlanta Hawks,Spud Webb,Starter,29.48333333333333,5,7,0.7140000000000001,0,0,,2,2,1.0,0,3,3,10,1,0,3,4,12,
1985-10-25T00:00:00,Utah Jazz,Thurl Bailey,Starter,33.55,7,16,0.43799999999999994,0,0,,5,8,0.625,2,3,5,1,0,3,1,2,19,
1985-10-25T00:00:00,Utah Jazz,Bob Hansen,Starter,20.33333333333333,3,4,0.75,0,0,,2,2,1.0,1,1,2,2,1,0,0,1,8,
1985-10-25T00:00:00,Utah Jazz,John Stockton,Reserve,25.41666666666667,5,10,0.5,0,0,,1,2,0.5,0,2,2,12,2,0,1,4,11,
1985-10-25T00:00:00,Utah Jazz,Karl Malone,Reserve,24.4,4,11,0.364,0,0,,0,2,0.0,2,4,6,2,4,0,4,4,8,
1985-10-25T00:00:00,Utah Jazz,Pace Mannion,Reserve,22.36666666666667,2,4,0.5,0,1,0.0,0,1,0.0,0,1,1,2,0,0,2,4,4,
1985-10-25T00:00:00,Utah Jazz,Fred Roberts,Reserve,9.15,2,3,0.667,0,0,,2,2,1.0,1,2,3,0,0,1,0,0,6,
1985-10-25T00:00:00,Detroit Pistons,Kent Benson,Reserve,5.083333333333333,1,2,0.5,0,0,,1,1,1.0,0,2,2,0,0,0,0,0,3,
