date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1979-10-12T00:00:00,Houston Rockets,Moses Malone,Starter,39.65,10,17.0,0.588,0,0.0,,11,14,0.7859999999999999,7.0,9.0,16.0,2.0,0.0,1.0,6.0,2.0,31,
1979-10-12T00:00:00,Phoenix Suns,Don Buse,Starter,34.56666666666667,6,10.0,0.6,2,2.0,1.0,0,0,,2.0,4.0,6.0,3.0,1.0,0.0,2.0,4.0,14,
1979-10-12T00:00:00,Phoenix Suns,Alvan Adams,Starter,31.516666666666666,8,12.0,0.667,0,0.0,,2,2,1.0,2.0,11.0,13.0,4.0,2.0,0.0,4.0,4.0,18,
1979-10-12T00:00:00,Phoenix Suns,Walter Davis,Starter,17.283333333333335,5,12.0,0.41700000000000004,0,0.0,,3,3,1.0,0.0,2.0,2.0,0.0,1.0,0.0,7.0,5.0,13,
1979-10-12T00:00:00,Phoenix Suns,Alvin Scott,Reserve,23.38333333333333,0,3.0,0.0,0,1.0,0.0,2,2,1.0,2.0,4.0,6.0,1.0,1.0,1.0,3.0,3.0,2,
1979-10-12T00:00:00,Phoenix Suns,Mike Bratz,Reserve,17.283333333333335,1,7.0,0.14300000000000002,0,1.0,0.0,4,4,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,6,
1979-10-12T00:00:00,Phoenix Suns,Joel Kramer,Reserve,15.25,2,4.0,0.5,0,0.0,,2,2,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,6,
1979-10-12T00:00:00,Boston Celtics,Eric Fernsten,Reserve,2.033333333333333,0,1.0,0.0,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,
1979-10-12T00:00:00,Washington Bullets,Greg Ballard,Reserve,23.38333333333333,7,15.0,0.467,0,,,2,2,1.0,,,6.0,1.0,,,,3.0,16,
1979-10-12T00:00:00,Los Angeles Lakers,Jim Chones,Reserve,20.33333333333333,3,7.0,0.429,0,0.0,,0,0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,6,
1979-10-12T00:00:00,Los Angeles Lakers,Ron Boone,Reserve,16.266666666666666,2,7.0,0.28600000000000003,0,0.0,,2,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6,
1979-10-12T00:00:00,Los Angeles Lakers,Don Ford,Reserve,7.116666666666666,1,1.0,1.0,0,0.0,,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,
1979-10-12T00:00:00,Los Angeles Lakers,Michael Cooper,Reserve,1.0166666666666666,0,0.0,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1979-10-12T00:00:00,San Diego Clippers,World B. Free,Starter,41.68333333333333,19,29.0,0.655,0,0.0,,8,8,1.0,2.0,5.0,7.0,5.0,7.0,1.0,8.0,4.0,46,
1979-10-12T00:00:00,San Diego Clippers,Sidney Wicks,Starter,36.6,2,8.0,0.25,0,0.0,,2,2,1.0,2.0,3.0,5.0,2.0,2.0,0.0,1.0,3.0,6,
1979-10-12T00:00:00,San Diego Clippers,Nick Weatherspoon,Starter,31.516666666666666,1,8.0,0.125,0,0.0,,0,0,,1.0,8.0,9.0,2.0,0.0,0.0,1.0,1.0,2,
1979-10-12T00:00:00,San Diego Clippers,Brian Taylor,Starter,30.5,4,11.0,0.364,0,0.0,,0,0,,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,8,
1979-10-12T00:00:00,Portland Trail Blazers,Tom Owens,Starter,31.516666666666666,12,16.0,0.75,0,0.0,,5,5,1.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,1.0,29,
1979-10-12T00:00:00,Portland Trail Blazers,Lionel Hollins,Starter,30.5,5,14.0,0.35700000000000004,0,0.0,,3,4,0.75,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,13,
1979-10-12T00:00:00,Portland Trail Blazers,Kermit Washington,Starter,26.43333333333333,5,6.0,0.833,0,0.0,,0,1,0.0,1.0,4.0,5.0,3.0,0.0,2.0,1.0,5.0,10,
1979-10-12T00:00:00,Phoenix Suns,Truck Robinson,Starter,36.6,4,9.0,0.444,0,0.0,,3,5,0.6,2.0,7.0,9.0,1.0,0.0,1.0,2.0,4.0,11,
1979-10-12T00:00:00,Portland Trail Blazers,T.R. Dunn,Reserve,23.38333333333333,3,8.0,0.375,0,0.0,,0,0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,6,
1979-10-12T00:00:00,Phoenix Suns,Paul Westphal,Starter,38.63333333333333,7,17.0,0.41200000000000003,2,2.0,1.0,9,10,0.9,1.0,0.0,1.0,8.0,1.0,0.0,3.0,1.0,25,
1979-10-12T00:00:00,Kansas City Kings,Marlon Redmond,Reserve,9.15,2,3.0,0.667,0,,,2,2,1.0,,,1.0,0.0,0.0,0.0,,1.0,6,
1979-10-12T00:00:00,Detroit Pistons,Leon Douglas,Reserve,7.116666666666666,0,0.0,,0,0.0,,3,4,0.75,,,3.0,0.0,,0.0,,0.0,3,
1979-10-12T00:00:00,Detroit Pistons,Terry Duerod,Reserve,6.1,1,3.0,0.33299999999999996,0,0.0,,0,0,,,,1.0,2.0,,0.0,,0.0,2,
1979-10-12T00:00:00,Detroit Pistons,Phil Hubbard,Reserve,1.0166666666666666,0,1.0,0.0,0,0.0,,1,2,0.5,,,1.0,0.0,,0.0,,0.0,1,
1979-10-12T00:00:00,Utah Jazz,Pete Maravich,Starter,29.48333333333333,2,9.0,0.222,0,0.0,,0,0,,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,4,
1979-10-12T00:00:00,Utah Jazz,Robert Smith,Reserve,19.316666666666666,0,2.0,0.0,0,0.0,,2,2,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2,
1979-10-12T00:00:00,Utah Jazz,Ben Poquette,Reserve,16.266666666666666,0,3.0,0.0,0,0.0,,0,0,,0.0,8.0,8.0,2.0,0.0,0.0,0.0,2.0,0,
1979-10-12T00:00:00,Utah Jazz,John Gianelli,Reserve,14.233333333333333,1,3.0,0.33299999999999996,0,0.0,,3,4,0.75,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5,
1979-10-12T00:00:00,Utah Jazz,Paul Dawkins,Reserve,12.2,2,7.0,0.28600000000000003,0,0.0,,2,2,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,6,
1979-10-12T00:00:00,Utah Jazz,Greg Deane,Reserve,10.166666666666666,0,0.0,,0,0.0,,3,4,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,
1979-10-12T00:00:00,Utah Jazz,Allan Bristow,Reserve,8.133333333333333,1,3.0,0.33299999999999996,0,1.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,
1979-10-12T00:00:00,Portland Trail Blazers,Larry Steele,Starter,34.56666666666667,6,13.0,0.462,0,1.0,0.0,1,3,0.33299999999999996,0.0,4.0,4.0,4.0,4.0,0.0,2.0,5.0,13,
1979-10-12T00:00:00,Portland Trail Blazers,Ron Brewer,Starter,33.55,5,8.0,0.625,0,0.0,,0,0,,0.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,10,
1979-10-12T00:00:00,Kansas City Kings,Bill Robinzine,Starter,36.6,9,15.0,0.6,0,,,1,2,0.5,,,9.0,0.0,2.0,0.0,,5.0,19,
1979-10-12T00:00:00,Kansas City Kings,Scott Wedman,Starter,36.6,6,19.0,0.316,0,,,6,8,0.75,,,6.0,2.0,1.0,0.0,,5.0,18,
1979-10-12T00:00:00,Kansas City Kings,Phil Ford,Starter,35.583333333333336,7,15.0,0.467,0,,,3,4,0.75,,,3.0,8.0,3.0,1.0,,2.0,17,
1979-10-12T00:00:00,Kansas City Kings,Sam Lacey,Starter,29.48333333333333,4,10.0,0.4,0,,,3,4,0.75,,,5.0,4.0,0.0,1.0,,2.0,11,
1979-10-12T00:00:00,Kansas City Kings,Mike Green,Reserve,23.38333333333333,2,9.0,0.222,0,,,1,2,0.5,,,4.0,0.0,1.0,2.0,,4.0,5,
1979-10-12T00:00:00,Kansas City Kings,Billy McKinney,Reserve,13.216666666666667,0,1.0,0.0,0,,,1,2,0.5,,,3.0,2.0,0.0,0.0,,0.0,1,
1979-10-12T00:00:00,Kansas City Kings,Ernie Grunfeld,Reserve,12.2,1,3.0,0.33299999999999996,0,,,0,0,,,,1.0,0.0,0.0,0.0,,2.0,2,
1979-10-12T00:00:00,Kansas City Kings,Reggie King,Reserve,8.133333333333333,0,3.0,0.0,0,,,0,0,,,,1.0,0.0,0.0,0.0,,1.0,0,
1979-10-12T00:00:00,Detroit Pistons,Roy Hamilton,Reserve,12.2,0,1.0,0.0,0,0.0,,0,0,,,,2.0,2.0,,0.0,,0.0,0,
1979-10-12T00:00:00,Portland Trail Blazers,Jim Brewer,Reserve,22.36666666666667,1,3.0,0.33299999999999996,0,0.0,,0,0,,2.0,6.0,8.0,2.0,0.0,0.0,1.0,3.0,2,
1979-10-12T00:00:00,Portland Trail Blazers,Abdul Jeelani,Reserve,14.233333333333333,2,4.0,0.5,0,0.0,,2,3,0.667,0.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,6,
