date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1996-11-01T00:00:00,Chicago Bulls,Michael Jordan,Starter,43.71666666666667,10,22,0.455,0,5,0.0,10,13,0.769,1,3,4,3,0,0,1,2,30,11.0
1996-11-01T00:00:00,New York Knicks,Buck Williams,Starter,34.56666666666667,4,6,0.667,0,0,,4,4,1.0,2,4,6,1,1,1,1,4,12,4.0
1996-11-01T00:00:00,Minnesota Timberwolves,Cherokee Parks,Reserve,5.083333333333333,0,1,0.0,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-10.0
1996-11-01T00:00:00,Minnesota Timberwolves,Chris Carr,Reserve,9.15,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,1,1,0,0,0.0
1996-11-01T00:00:00,Minnesota Timberwolves,Terry Porter,Reserve,16.266666666666666,3,6,0.5,1,1,1.0,0,0,,0,1,1,1,1,0,2,1,7,-2.0
1996-11-01T00:00:00,Minnesota Timberwolves,Sam Mitchell,Reserve,27.45,2,6,0.33299999999999996,0,0,,5,6,0.833,3,2,5,1,0,0,0,2,9,-9.0
1996-11-01T00:00:00,Washington Bullets,Jaren Jackson,Reserve,14.233333333333333,4,6,0.667,2,3,0.667,2,2,1.0,0,1,1,2,0,0,0,4,12,-1.0
1996-11-01T00:00:00,New York Knicks,Charlie Ward,Starter,29.48333333333333,1,3,0.33299999999999996,0,2,0.0,2,2,1.0,1,4,5,8,1,0,2,3,4,-2.0
1996-11-01T00:00:00,Washington Bullets,Tracy Murray,Reserve,16.266666666666666,2,7,0.28600000000000003,1,4,0.25,0,0,,0,1,1,1,0,1,1,3,5,-1.0
1996-11-01T00:00:00,Washington Bullets,Calbert Cheaney,Starter,31.516666666666666,4,12,0.33299999999999996,0,1,0.0,1,1,1.0,1,3,4,1,0,2,1,0,9,5.0
1996-11-01T00:00:00,Washington Bullets,Harvey Grant,Starter,33.55,3,4,0.75,1,2,0.5,4,4,1.0,1,6,7,2,0,3,2,3,11,3.0
1996-11-01T00:00:00,Washington Bullets,Rod Strickland,Starter,36.6,7,10,0.7,0,1,0.0,6,9,0.667,0,3,3,9,2,0,0,2,20,3.0
1996-11-01T00:00:00,Washington Bullets,Chris Webber,Starter,37.61666666666667,7,16,0.43799999999999994,0,2,0.0,5,10,0.5,0,1,1,2,3,3,3,5,19,-4.0
1996-11-01T00:00:00,Cleveland Cavaliers,Antonio Lang,Reserve,9.15,0,2,0.0,0,1,0.0,0,0,,0,0,0,2,1,0,0,1,0,-7.0
1996-11-01T00:00:00,Cleveland Cavaliers,Donny Marshall,Reserve,10.166666666666666,1,2,0.5,1,1,1.0,0,0,,1,1,2,2,0,0,3,2,3,-4.0
1996-11-01T00:00:00,Washington Bullets,Ben Wallace,Reserve,19.316666666666666,0,3,0.0,0,0,,0,0,,4,6,10,0,3,0,1,1,0,11.0
1996-11-01T00:00:00,Cleveland Cavaliers,Vitaly Potapenko,Reserve,11.183333333333335,2,4,0.5,0,0,,0,0,,2,0,2,0,1,0,1,4,4,-7.0
1996-11-01T00:00:00,New York Knicks,Larry Johnson,Starter,28.466666666666665,4,5,0.8,0,0,,4,6,0.667,1,2,3,3,1,0,4,6,12,0.0
1996-11-01T00:00:00,New York Knicks,John Starks,Reserve,35.583333333333336,7,13,0.5379999999999999,1,4,0.25,7,8,0.875,1,4,5,5,2,1,1,2,22,24.0
1996-11-01T00:00:00,Portland Trail Blazers,Arvydas Sabonis,Starter,22.36666666666667,3,5,0.6,0,1,0.0,3,7,0.429,3,7,10,2,1,3,7,3,9,18.0
1996-11-01T00:00:00,Portland Trail Blazers,Aaron McKie,Starter,24.4,2,5,0.4,0,0,,4,5,0.8,0,1,1,4,3,1,0,0,8,22.0
1996-11-01T00:00:00,Portland Trail Blazers,Rasheed Wallace,Starter,25.41666666666667,5,7,0.7140000000000001,0,0,,0,2,0.0,2,2,4,1,0,2,1,2,10,24.0
1996-11-01T00:00:00,Portland Trail Blazers,Clifford Robinson,Starter,28.466666666666665,8,15,0.5329999999999999,2,5,0.4,4,6,0.667,0,2,2,1,0,1,2,2,22,15.0
1996-11-01T00:00:00,Seattle SuperSonics,Nate McMillan,Reserve,16.266666666666666,0,4,0.0,0,3,0.0,0,0,,2,1,3,3,0,0,1,5,0,-11.0
1996-11-01T00:00:00,Seattle SuperSonics,Craig Ehlo,Reserve,21.35,0,5,0.0,0,2,0.0,0,0,,1,2,3,1,2,0,0,1,0,-4.0
1996-11-01T00:00:00,New York Knicks,Patrick Ewing,Starter,23.38333333333333,7,12,0.583,0,0,,4,9,0.444,0,6,6,0,2,1,4,5,18,-5.0
1996-11-01T00:00:00,Seattle SuperSonics,Sam Perkins,Reserve,32.53333333333333,3,11,0.273,1,5,0.2,1,2,0.5,0,5,5,0,0,0,0,3,8,-10.0
1996-11-01T00:00:00,Seattle SuperSonics,Hersey Hawkins,Starter,31.516666666666666,1,3,0.33299999999999996,0,2,0.0,3,4,0.75,1,4,5,1,0,0,0,1,5,0.0
1996-11-01T00:00:00,Seattle SuperSonics,Shawn Kemp,Starter,34.56666666666667,7,15,0.467,1,1,1.0,11,14,0.7859999999999999,4,8,12,1,0,1,5,6,26,1.0
1996-11-01T00:00:00,Seattle SuperSonics,Gary Payton,Starter,39.65,9,15,0.6,2,2,1.0,4,6,0.667,2,4,6,6,3,1,4,1,24,-7.0
1996-11-01T00:00:00,New York Knicks,Scott Brooks,Reserve,6.1,0,0,,0,0,,0,0,,0,1,1,2,2,0,2,2,0,0.0
1996-11-01T00:00:00,New York Knicks,Herb Williams,Reserve,19.316666666666666,0,4,0.0,0,0,,1,2,0.5,2,1,3,0,1,1,2,2,1,7.0
1996-11-01T00:00:00,New York Knicks,John Wallace,Reserve,24.4,3,9,0.33299999999999996,0,0,,4,8,0.5,4,6,10,0,2,0,2,3,10,6.0
1996-11-01T00:00:00,Seattle SuperSonics,Jim McIlvaine,Starter,23.38333333333333,2,6,0.33299999999999996,0,0,,0,0,,2,2,4,0,0,4,0,4,4,-10.0
1996-11-01T00:00:00,Portland Trail Blazers,Chris Dudley,Reserve,25.41666666666667,4,10,0.4,0,0,,0,0,,4,6,10,0,0,0,1,3,8,11.0
1996-11-01T00:00:00,Cleveland Cavaliers,Reggie Geary,Reserve,11.183333333333335,1,2,0.5,0,0,,1,1,1.0,0,0,0,0,1,0,0,0,3,-2.0
1996-11-01T00:00:00,Cleveland Cavaliers,Mark West,Starter,12.2,2,3,0.667,0,0,,2,2,1.0,1,0,1,1,1,0,1,3,6,3.0
1996-11-01T00:00:00,Seattle SuperSonics,Detlef Schrempf,Starter,40.66666666666666,8,16,0.5,1,3,0.33299999999999996,7,8,0.875,0,8,8,4,1,0,2,5,24,3.0
1996-11-01T00:00:00,New York Knicks,Allan Houston,Starter,39.65,7,16,0.43799999999999994,3,5,0.6,11,12,0.917,0,5,5,4,3,1,6,2,28,6.0
1996-11-01T00:00:00,Miami Heat,Gary Grant,Reserve,8.133333333333333,1,2,0.5,0,0,,0,0,,0,2,2,0,0,0,1,1,2,4.0
1996-11-01T00:00:00,Miami Heat,Keith Askins,Reserve,15.25,2,5,0.4,1,2,0.5,0,0,,0,2,2,0,0,0,0,3,5,-1.0
